file,relative_path,size_bytes,mtime_iso,md5,sha256
Puechmaille et al. 2011 Evolution of sensory divergence in the bumblebee bat.pdf,Puechmaille et al. 2011 Evolution of sensory divergence in the bumblebee bat.pdf,702169,2012-01-16T05:27:06,4d7350cc2209109d10293db6389db2e7,1ba965c3c00bcc62d27487e98d8c5e9e334ebd8a6763c2432f1a2212f5c6deb6
Pueyo et al 2005 Is the analysis of plant community structure better than common species-diversi.pdf,Pueyo et al 2005 Is the analysis of plant community structure better than common species-diversi.pdf,266730,2005-11-18T15:05:18,5e4e8e796bf4ab2be29eb5767c318418,f88c4d81f1a8c07130bc0a6b397bdddce0c4900e3f706a6916be4b24e29a0f64
Puig-montserrat et al 2015 Pest control services by bats Mediterranean.pdf,Puig-montserrat et al 2015 Pest control services by bats Mediterranean.pdf,1398359,2017-02-15T03:13:04,d2ff835bc3d44e0749c959aa8fb204d1,aad95ab08c105b4b79fb63d97db0be2dd85765c0ff3660ae2c83b2ba7ef5bb10
Quaderni-Montagna-2006.pdf,Quaderni-Montagna-2006.pdf,1559098,2009-06-27T03:39:00,27c2f7e65c92f1f8de2417b2127e3ad5,fa8ccc4ba3c68fba948b0fb204a49c56845559732b98f12b97668b373f9e82ed
Quaternary international 2008.pdf,Quaternary international 2008.pdf,379018,2008-05-05T02:56:24,79c469528c38fefd2a80c7b296226299,39e9090e4866210cb51767234f239cbb830fcf17a76071f958310be298571256
Quinn & Harrison 1988 Effects of habitat fragmentation and isolation on species richness.pdf,Quinn & Harrison 1988 Effects of habitat fragmentation and isolation on species richness.pdf,1325235,2009-11-01T04:30:32,18e6e96cee3bf7e5d46ca8d16f43cb4b,6706f24a1863e7df5f4cfc9485f039f5f794830953b8e22fedfe92c6a7ddc83b
Qumsiyeh & Baker 1985 G- and C-banded karyotypes of the Rhinopomatidae.pdf,Qumsiyeh & Baker 1985 G- and C-banded karyotypes of the Rhinopomatidae.pdf,215245,2011-04-11T09:48:40,32b0d62160f3ff843dff729a3eca2a8d,68268e2c4bbf4940ec142e05bfaf00759f269e3307bf8d57c25fcef78318bfc6
"Qumsiyeh & Schlitter 1981 Bat records from Mauritania, Africa.pdf","Qumsiyeh & Schlitter 1981 Bat records from Mauritania, Africa.pdf",426707,2013-01-07T11:24:28,9c70241b6e1a316eb5465c28588a1f6f,9c407f6a47089a92bb2835199c0f7163839851b8f933c1c62b1323d8f4ecb531
"Qumsiyeh & Schlitter 1982 The bat fauna of Jabal Al Akhdar, NE Libya.pdf","Qumsiyeh & Schlitter 1982 The bat fauna of Jabal Al Akhdar, NE Libya.pdf",631635,2013-01-14T08:30:56,c4d1565bc2cf94b0cb9dde13e43173a3,aa7e153cedd53b5b1d9a93c9c49fc9e41d78129e0ed45f8c065b605d22c03efb
Qumsiyeh 1983 Occurrence and zoogeographical implications of Myotis blythi in Libya.pdf,Qumsiyeh 1983 Occurrence and zoogeographical implications of Myotis blythi in Libya.pdf,105756,2013-01-15T08:23:54,1a34005fb6bdace341420227e6e1b800,c9f4721c6dafed852aa21928744bde864d649f02c719830bcd65e391a38daf3b
Qumsiyeh 1985 The bats of Egypt.pdf,Qumsiyeh 1985 The bats of Egypt.pdf,8532031,2013-01-16T10:12:24,5436ee07b61a7f83d1548363081caa85,b15d8ba4672aea9b45ac392ec11926517af185524edf09f9ba687e33657c8b69
Qumsiyeh et al 1998 Further records of bats from Jordan and a synopsis.pdf,Qumsiyeh et al 1998 Further records of bats from Jordan and a synopsis.pdf,632496,2012-10-23T05:07:58,58f32393098fc65c123be6af814bc71f,df227d06ef3109a3d855a0101412e847c0632dc31957851391ea1a7c057f9c64
Racey et al 2007 DNA confirms reproduct. isolation and differences in genetic structure of pipistrelle bats.pdf,Racey et al 2007 DNA confirms reproduct. isolation and differences in genetic structure of pipistrelle bats.pdf,480928,2007-05-04T02:51:44,236360cd2260e884b97e0cb816a0b95b,eec858bfb3ac8eaa37655d7cd8b717f03b2266054acddb9037b5d909e9ce5222
Radtke-Schuller 2001 Neuroarchitecture of the auditory cortex in Rhinolophus rouxi.pdf,Radtke-Schuller 2001 Neuroarchitecture of the auditory cortex in Rhinolophus rouxi.pdf,1249703,2002-11-22T04:58:40,f73f41f98f9b1010299fa423d48213a8,d5c57566b06009c2ee32e545dfe4701e4e56ae96cffa8ae0f708d228496b462a
Raghuram & Marimithu 2007 Maternal feeding of captive Megaderma lyra.pdf,Raghuram & Marimithu 2007 Maternal feeding of captive Megaderma lyra.pdf,402661,2009-02-05T03:09:18,5766bd986ca6c490e39b7c3217a98abb,e11b77e76af81594f352195f9af98c3000716c1902c1c80136f7eec4041ff5ff
Raghuram et al 2008 Role of olfaction and vision in foraging behaviour of an echolocating R. leschenaulti.pdf,Raghuram et al 2008 Role of olfaction and vision in foraging behaviour of an echolocating R. leschenaulti.pdf,217807,2012-06-27T07:33:18,cad166d32b3d62aa0f953ac6b0d16091,6eb40b5912f2ac9db62835febcc8c14bb250fa071fc481cd7166ce1e7f2f9157
Raguso 2004 Flowers as sensory billboards.pdf,Raguso 2004 Flowers as sensory billboards.pdf,383346,2005-04-03T11:30:46,c5bf33167a99590d34e413a94c6ffa64,1bc96f812bb34cf90cf31c359eaaade6464c23f47e1c0af7e82ae42be6035965
Rahman & Abdullah 2010 Morphological variation in the Dusky Fruit Bat in Sarawak.pdf,Rahman & Abdullah 2010 Morphological variation in the Dusky Fruit Bat in Sarawak.pdf,606910,2011-08-18T08:24:52,8e3cdec01632744eb72cf9e8970e228b,b89fd492bf240ec674eb297a54edccd8e5927b900f92f22923efa28df197e938
"Rahman et al  2010b Diversity of bats in limestone areas in Sarawak, Malaysia.pdf","Rahman et al  2010b Diversity of bats in limestone areas in Sarawak, Malaysia.pdf",14515933,2011-07-19T06:24:46,dfa886441c062eae66f894d5b6bbf568,cee16cfa0e107673900906e41ca98108b77502397c1772ab3ec4c3a91c8bdf39
"Rahman et al 1999 The small mammals of Bario, Sarawak.pdf","Rahman et al 1999 The small mammals of Bario, Sarawak.pdf",19616,2011-08-18T08:29:34,280de36ec3de9d44aec8a68a803e833e,d892bb317688a0b3aea551d71d26ee467783f6b7d21849257f2f8f3c33dc6efd
"Rahman et al 2011 Bats from Wind Cave Nature Reserve, Sarawak Borneo.pdf","Rahman et al 2011 Bats from Wind Cave Nature Reserve, Sarawak Borneo.pdf",378465,2012-02-24T03:59:06,4759a9f3bd097d3ea565fc3cf6422e32,13454dc32f24bb367c7a5ca69c9cfed8325ca62237c4eceb029376969c80f86e
"Raina & Kaul 1982 On a new species of Capillaria from a bat in Kashmir, pp. 28-29.pdf","Raina & Kaul 1982 On a new species of Capillaria from a bat in Kashmir, pp. 28-29.pdf",254575,2011-03-24T11:23:06,ac531850973e0f1a6e777d951b99143c,fd01c79f0e7a1e389c5662d3e5c6ff8bf5272677be90345e274f3832c16e82fa
Rajan & Marimuthu 1999 Postnatal growth and age estimation in Megaderma lyra from India.pdf,Rajan & Marimuthu 1999 Postnatal growth and age estimation in Megaderma lyra from India.pdf,996675,2003-08-09T17:42:58,9c0862c024ea96fec2a10aca1b565db5,e49648c1039daf32332d3063d2201fcddc3bc64d6cd2c9504863414ddf516096
Ralph et al 2015 - Otomops harrisoni.pdf,Ralph et al 2015 - Otomops harrisoni.pdf,4388960,2016-04-14T11:18:16,20002c42efc78e9c4cb95fa7661c69cb,db9c8f0e10081a2058ed1b93f716792f30f588f020e2dcdacae7cf8a2f970488
Ramakrishna 1978 Parturition in the Indian Rufous bat Rhinolophus rouxi.pdf,Ramakrishna 1978 Parturition in the Indian Rufous bat Rhinolophus rouxi.pdf,296103,2011-03-15T08:48:08,6d69725bb91221f592cf9cf1829905be,a6a39224ad50f47cb81fb439a01842d2442e9e6390b403d0d7170bf3c7104779
Ramanujam and Verzhutski 2004 Prey of Hipposideros ater.pdf,Ramanujam and Verzhutski 2004 Prey of Hipposideros ater.pdf,38667,2015-09-03T21:42:04,8ef6409816fcd7616060c3ff65cf738c,47e4f17424895cf4ba0b967f1bd4207269f6a41e188575850380c39cbb30b7f1
Ramasindrazana et al 2011 Identification of cryptic species of Miniopterus bats from Madagascar and the Comoros.pdf,Ramasindrazana et al 2011 Identification of cryptic species of Miniopterus bats from Madagascar and the Comoros.pdf,927466,2012-03-01T05:21:14,a86da803b98b1ee523f1001686a61c7a,5f440a55293bfdfabc89742f7fadb821126088c83c0fe962fee5cc1ce7ca8612
Rancourt et al 2005 Maternity roost site selection of Myotis evotis.pdf,Rancourt et al 2005 Maternity roost site selection of Myotis evotis.pdf,3689959,2006-01-24T09:25:00,54e82044be0e8ef8ab2d6e2744eec588,618affc64272e30c103ee75ce2285093008e0c601509b8c9fd3cbbfb17d8dc04
Rao et al. 2015 Rhinolophus beddomei from Eastern Ghats.pdf,Rao et al. 2015 Rhinolophus beddomei from Eastern Ghats.pdf,219194,2015-09-01T08:54:34,4c2fc73ae5a303ce03a48509a831a1ef,0dc90377fefb89609a854991aa04330a5d6b081280f3bc82439abd59962c0287
Rasmussen & Thorington 2008 Morphological differentiation among three species of flying squirrels from SE Asia.pdf,Rasmussen & Thorington 2008 Morphological differentiation among three species of flying squirrels from SE Asia.pdf,2340881,2013-01-31T05:27:12,7864247df51039bc1ebd67b69f033be2,bc6790ba4ae1a8d9b35c024762e85309f655eea5322e5f524fc488e7ee7fef2d
Ratcliffe & Dawson 2003 Behavioural flexibility in Myotis lucifugus.pdf,Ratcliffe & Dawson 2003 Behavioural flexibility in Myotis lucifugus.pdf,285370,2005-04-03T11:35:58,4c26cbf0b609f4c42ea0eeedaffd4259,a3188e8fc8f2975a04cf304eba3f106ddc8922f02dc27e256180325b6a77aa95
Ratcliffe et al 2003 Common vampire bats do not learn taste aversions.pdf,Ratcliffe et al 2003 Common vampire bats do not learn taste aversions.pdf,108610,2005-07-05T11:01:28,378d91c49881f0e6df482a7e6108d5ff,a0eff99975ecd32d15f150f6393eeadce5eeb4e6cf14c107a41e0c758916e99e
Ratcliffe et al 2004 Conspecifics influence call design in the Brazillian Tadarida brasiliensis.pdf,Ratcliffe et al 2004 Conspecifics influence call design in the Brazillian Tadarida brasiliensis.pdf,1592354,2006-01-28T09:46:48,4499e01b3e31b512357b85b96cfdba60,368d4848f8e3b2c63c9a94735dd75548a72cacba49d317d075273234d3233827
Ratcliffe et al 2005 Echolocation in a hunting Megaderma lyra from India.pdf,Ratcliffe et al 2005 Echolocation in a hunting Megaderma lyra from India.pdf,514208,2005-05-23T04:29:58,a47d3310cb95e536ed6c654d3ae13cd1,387726115c6f4c873552edc62b32449a64602004cd485c97ac792f83c1b3bc56
Ratnaweera et al 2010 Parasitic associations of a Sri Lankan rainforest rodent.pdf,Ratnaweera et al 2010 Parasitic associations of a Sri Lankan rainforest rodent.pdf,1069186,2010-07-05T22:48:06,4b300b8f25c7676154d77e0dbf23fe9c,284ec7031b5ea67c2d185d872480a2bafc03cb33e8c0ed26a128c8b958d3c4e3
Rautenbach  1986 Karyotypical variation in south. African Rhinolophidae.pdf,Rautenbach  1986 Karyotypical variation in south. African Rhinolophidae.pdf,1262597,2012-06-11T07:21:16,f1676b6bfa7ade8ca9170a92b1c693ee,3929c6b18f9642522d0f985bb40c4f0606893edf0a61da34ea7ed066b6c34725
Rautenbach & Espie 1982 First record of occurrence for two species of bats in the Kruger National Park.pdf,Rautenbach & Espie 1982 First record of occurrence for two species of bats in the Kruger National Park.pdf,219341,2012-04-26T07:53:30,a610ff314a0026849caf51cb6d3dcb51,6951b5beb09942854d6bc7c46608cadf249b2af4f17d7e486c1aaf4526286b4d
Rautenbach 1975 Another new bat record for the Kruger National Park.pdf,Rautenbach 1975 Another new bat record for the Kruger National Park.pdf,165414,2012-04-26T10:03:20,7a37f524693ab251a7e0b00ac7cf8a0c,012d25e8cca87f2ac0c3faafe0fdc84954a74d9dc31377dd1c7543dafbbb8d96
Rautenbach 1986 Karyotypical variation in S. African Rhinolophidae and morphom. variation in R. denti.pdf,Rautenbach 1986 Karyotypical variation in S. African Rhinolophidae and morphom. variation in R. denti.pdf,1066581,2012-04-26T07:55:12,e68c35620f44b986bd9c7a4b8537ce2b,04bc4310b184e4596f68858dfcebbc6ad01618a94a7dc487f41225765dde87ec
Rautenbach et al 1984 New distributional records of bats for South Africa.pdf,Rautenbach et al 1984 New distributional records of bats for South Africa.pdf,307621,2012-04-16T08:59:38,4d7531dcbfdb130704b393da399e15ba,c29de319e5cd6697733cd56cec7291ed08404886907d98353b917fe26a398860
Rautenbach et al 1993 Karyotypic data and systematic implications for bats of south. Africa.pdf,Rautenbach et al 1993 Karyotypic data and systematic implications for bats of south. Africa.pdf,1164153,2012-06-06T10:25:56,9519fef36629d7541f361fabe44f74db,75fa2564b05cab922ee6d49451a96e82033dd2d16e7dcd1513ec9fb5773c3ef2
Ravon-et-al.-2014.-Cambodian-Pteropus.pdf,Ravon-et-al.-2014.-Cambodian-Pteropus.pdf,307887,2015-03-10T19:01:54,1492fbb059fe9ed1b06c13d7fa0babae,4bede470917d89ab123674b13613ccedaf92a769ffcfb1d13379a9f6a46b40c3
Rayner et al 1986 Change in upstroke function with flight speed in bats.pdf,Rayner et al 1986 Change in upstroke function with flight speed in bats.pdf,678075,2007-05-04T02:51:40,61764d9ef06f8fb6e558f457b06c0ed2,dfd961296fb4a2009764cd6d2a44c38106a5c1f4182c1d769f1a53d815bcc99a
Razgour et al  2011 Sequencing offers insight into resource partitioning in cryptic bat species.pdf,Razgour et al  2011 Sequencing offers insight into resource partitioning in cryptic bat species.pdf,916997,2012-03-01T05:19:20,0857e2d2a436e06905c9d611f5ff7c50,1fac7666e5e557b95e94e01a8f1964180ea92a27b215a4e150278a59ee12907b
"Reardon, S., & Schoeman, M. C. (2017). Species Richness, Functional Diversity and Assemblage Structure of Insectivorous Bats.pdf","Reardon, S., & Schoeman, M. C. (2017). Species Richness, Functional Diversity and Assemblage Structure of Insectivorous Bats.pdf",3210245,2022-11-24T11:01:48,a63c6d75a4c3d8187d8bc7bf3c809706,fb3f53d446dfa0c5d99a71f3b4ded5b2d4a6098b0a545109bc1299c03a1c34c0
Red Sea _2015_Forbidden Islands-1.pdf,Red Sea _2015_Forbidden Islands-1.pdf,2837293,2016-01-13T08:39:02,250741dece7b1fbf7f05a21664f2c568,b23aba5808e4190791b296182da0f34905da89666b837b7440702ac3767410e5
Reeves Waldien etal_2021 Status of Emballonura semicaudata Pacific Sheath-tailed bat.pdf,Reeves Waldien etal_2021 Status of Emballonura semicaudata Pacific Sheath-tailed bat.pdf,4539326,2022-01-21T10:14:06,b95c1653ec99ad1c9b767cef38fb9b62,0f775fb773347fde89caa6cf3537dbf1243917b74c67f656973f6632e416b5fc
Reiter 2004 Postnatal growth and reproductive biology of Rhinolophus hipposideros.pdf,Reiter 2004 Postnatal growth and reproductive biology of Rhinolophus hipposideros.pdf,310955,2004-10-15T14:12:12,c2d9fbf59f6296f0343c532cc22e3006,ca8995649d5350b43f877ac88ac6bd93b6e7a2ea6ce66da609eb5dff8ad6e01e
Reiter et al 2006 Tracking bat-dispersed seeds using fluorescent pigment.pdf,Reiter et al 2006 Tracking bat-dispersed seeds using fluorescent pigment.pdf,157713,2006-01-06T11:04:42,d411ca1c95ecba7b8e8f0cf6e9826e23,49beeb709721362fdb36695175529b5ff11a48d4eaf77f0ae58e752efada7e9f
Rendiconti 2011 Folaga.pdf,Rendiconti 2011 Folaga.pdf,239174,2011-02-28T02:58:24,2d24cda17efe374cfa5ac5d8ab6ba1d7,2dcdaed0edae74648233d1c7558c753f67eca7a0706b6f709dc4dff1ddb686a2
Rendiconti Lincei  2012 a.pdf,Rendiconti Lincei  2012 a.pdf,175904,2012-06-14T02:58:06,b7d657e6e4accda7aae25b008c22fbc8,6f6b34c3d7d55bce7853236512c21025d1242396105b7d6575b031b21bbdb95c
Rendiconti Lincei 2011.pdf,Rendiconti Lincei 2011.pdf,195174,2012-01-03T03:35:00,2eadd86befccecb9e8b74d7deab851c5,d2336e26f20afe18a9fbf7809dd698025e7c972eba18140f38111caead30cfa1
Rendiconti Lincei 2012 b.pdf,Rendiconti Lincei 2012 b.pdf,304382,2012-06-14T02:58:46,1e601f7d6fc3cb700aa661b8e586f143,f0ccf9ba2a9d79796dc0072fb6ecf690374257ad60c6ae503c2935844a24bf24
Rendiconti Lincei 2014.pdf,Rendiconti Lincei 2014.pdf,188092,2014-08-27T09:37:44,4059ce20aa69a61d8fe8efd2b7c1e2d8,b9e8106b18b7dc9fa999e321553024f79b2141d77253f64970cea26a52914ebe
Rendiconti Lincei 2014a.pdf,Rendiconti Lincei 2014a.pdf,292745,2014-11-21T04:41:58,53155f7ca10944e34eba900f08f37490,80364959a23a968784ad67a87d7ce2166141ac5097110b0fb9fdeb11afc66a7c
Rendiconti Lincei 2015.pdf,Rendiconti Lincei 2015.pdf,366914,2015-12-18T03:05:14,c0887a51873cfacc40626c41a18125d6,ca3b3df89c4081e6736a71b6ed72a1534bef0c8ad8407da8791b5bb64fe26722
"Rendiconti Lincei, 2008.pdf","Rendiconti Lincei, 2008.pdf",204384,2013-08-08T03:47:22,22c16de9dab76434b3ae01dbe4c7e26d,1ef999a1d60b5c0a14a074d721d97bfaed78e2a55016ace10da4fc6f7284bac8
Rendiconti lincei 2010.pdf,Rendiconti lincei 2010.pdf,368382,2011-03-16T10:25:56,c41174014dcad1ae24102197c7893225,3b4b38d36e5fa446518298c28ffbfd8c027cd9cc4aa0cb3908697488211c228b
Renner and Bates 2020 - Historic changes in species composition.pdf,Renner and Bates 2020 - Historic changes in species composition.pdf,1573695,2020-07-01T18:34:54,17a5e83de9f0965ce2d54c1164742238,22770f918dc0fc90c0ae2ee531adbc1bf1201c9a3fabf33f8842879cb9fdaeeb
Renner et al 2012 Import and export of biological samples from tropical countries.pdf,Renner et al 2012 Import and export of biological samples from tropical countries.pdf,559100,2012-02-28T07:07:24,ee05b49b0de8a4009b31edf1bea0b5c0,5bcc86a1192006f56f8685aa021030f16bb991c71df0d9efcfc19fe992590c9b
Renner et al 2015 Avifauna of SE Himalaya Mountains and Myanmar hill country.pdf,Renner et al 2015 Avifauna of SE Himalaya Mountains and Myanmar hill country.pdf,6340419,2015-12-23T10:21:58,f5776979b103f32e5ea93bf9479a8859,ae1ede8ac2cdd393d17639c3fd12f53afbbde2f69f982fab4e78d6a472482551
Renner et al 2017 J Orn Jabouilleia Ehrenrettung.pdf,Renner et al 2017 J Orn Jabouilleia Ehrenrettung.pdf,1199189,2017-11-12T09:34:44,c2eaf9ab58d45d47361178de479a4efa,3b473d856d0127836a23c23d853d42192b6cb70e394fdd9123ab9b5c4775295e
Rev Ecol 2015.pdf,Rev Ecol 2015.pdf,336904,2015-02-05T06:30:20,d6e23d3306412c5614ed2df3715970ea,e51aa88b015df2672e689172e7d89bb38de4278b5de1dbd3732c58dae42022ec
Reynes et al 2004 Serologic evidence of Lyssavirus in bats in Cambodia.pdf,Reynes et al 2004 Serologic evidence of Lyssavirus in bats in Cambodia.pdf,1245134,2012-07-18T05:25:14,88c23fdd3f2534a028b98bd15fc0386b,6e88cc30ef608a5073c1821bf8179ee596b057ec570ae84c5858a4c2049f7882
Rhodes 2002 Variance and patterns of overlap in microbats wing morphology.pdf,Rhodes 2002 Variance and patterns of overlap in microbats wing morphology.pdf,976642,2003-01-25T10:40:40,f575c7f2a8a9b25168dadac4878f974c,95fca75bc5a5a5f87a4cb72c8d85952c28fd49981c0d7d01998bb87efa0fb612
Richardson et al 1987 Alimentary tract morphology and digesta transit of some Malaysian chiropterans.pdf,Richardson et al 1987 Alimentary tract morphology and digesta transit of some Malaysian chiropterans.pdf,1009883,2011-03-04T10:30:54,d6f8c5c405d3f1cd11a1e7a39fbedace,6f282c6af5408c9260b67a770f6a39cf82d6355788d7e3290f717fea11f6af54
Richter & Cumming 2006 Food availability and annual migration of Eidolon helvum.pdf,Richter & Cumming 2006 Food availability and annual migration of Eidolon helvum.pdf,225962,2006-01-02T10:22:44,74e4f3f9693e92b093d87a76a66e9ec8,14c057655fe378452efbdd80ff36ba5a9441df9edcd6f8f6c5a59bc7ff9cebe8
Rickart & Heaney 2002 Further studies on the chromosomes of Philippine rodents.pdf,Rickart & Heaney 2002 Further studies on the chromosomes of Philippine rodents.pdf,1106680,2003-01-10T10:37:22,627ae5b8ca0c92e36c195385a0f88d38,7a1a4d9c4851ea33026d45c0bf19e90e353b400345a2c6067789b909d57fd7d5
Rickart & Heaney 2002 Review of Bullimus and description of a new species from the Philippines.pdf,Rickart & Heaney 2002 Review of Bullimus and description of a new species from the Philippines.pdf,1640677,2003-01-10T10:35:00,9d1202653857035c218b5321c3fd7851,1e41d6c32eba8f0f14687da233d43ad63230453b5da1614e776fab5c01b0ba6e
Rickart et al 1989 Chromosomes of ten species of Philippine fruit bats.pdf,Rickart et al 1989 Chromosomes of ten species of Philippine fruit bats.pdf,563895,2011-03-25T11:08:18,0daa503ef005d2868124cfa7a05859b4,4008ed016eac530196b55d1054702e02ae1cca33458cc595397c0215b9e0e944
Rickart et al 1989 Tent-roosting by Scotophilus kuhlii in the Philippines.pdf,Rickart et al 1989 Tent-roosting by Scotophilus kuhlii in the Philippines.pdf,290417,2011-03-25T10:53:04,fb8500b789d92741d2680ab20c116702,b08b9a63b8d1b2663f450536dd312dac198f7222519a3ddc57512ecf74c2286d
Rickart et al 1993 The distribution and ecology of mammals on islands of the Philippines.pdf,Rickart et al 1993 The distribution and ecology of mammals on islands of the Philippines.pdf,5461144,2011-08-05T22:51:12,9c322d09bec61934b7b96969e61a1b58,cf5ec6d8d7a6e9c277637f92f9d611e0e60515c5135e12bee80da86b6b9ca4cb
"Rickart et al 2002 Review of Bullimus, incomplete.pdf","Rickart et al 2002 Review of Bullimus, incomplete.pdf",919308,2003-01-10T10:35:00,0e00f056eb364683358383f0a3c7ce69,8231c9819cf5e3165fa6f324b19f578455427ea81d4b096eec7848f089e9cb70
"Rickart et al 2003 A new species of Limnomys from Mindanao, Philippines.pdf","Rickart et al 2003 A new species of Limnomys from Mindanao, Philippines.pdf",876497,2004-05-18T09:54:44,bd07cbe9bbcb3df3c94a6a10d1ecbd5d,bc5166548bcf140186ef6fd78138c9a7ce48da0bd77f73d32f07f036f05c9ff8
Rickart et al 2005 Review of the Philippine Chrotomys and Celaenomys and a new species.pdf,Rickart et al 2005 Review of the Philippine Chrotomys and Celaenomys and a new species.pdf,393152,2005-09-01T09:04:34,1250bdbe431fe06802786dcc80af0ccd,9e2f995c535347a67e2281ea8ab9dd8ebbd45440d9610e39a015723526895e87
